Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
django nonrel appengine - Caught DatabaseError while rendering: This query is not supported by the database.,"when i try to see the User social auths under admin, get this error. please help. thanks very much!

does social auth work with django nonrel well?

Environment:

Request Method: GET
Request URL: http://127.0.0.1:8000/admin/social_auth/usersocialauth/

Django Version: 1.3
Python Version: 2.7.3
Installed Applications:
['django.contrib.admin',
 'django.contrib.contenttypes',
 'django.contrib.auth',
 'django.contrib.sessions',
 'django.contrib.messages',
 'social_auth',
 'djangotoolbox',
 'autoload',
 'dbindexer',
 'kronos',
 'djangoappengine']
Installed Middleware:
('autoload.middleware.AutoloadMiddleware',
 'django.middleware.common.CommonMiddleware',
 'django.contrib.sessions.middleware.SessionMiddleware',
 'django.contrib.auth.middleware.AuthenticationMiddleware',
 'django.middleware.csrf.CsrfViewMiddleware',
 'django.contrib.messages.middleware.MessageMiddleware')

Template error:
In template c:\users\liuyang\git\django-kronos\django\contrib\admin\templates\admin\change_list.html, error at line 85
   Caught DatabaseError while rendering: This query is not supported by the database.
   75 :         {{ cl.formset.non_form_errors }}

   76 :     {% endif %}

   77 :     <div class=""module{% if cl.has_filters %} filtered{% endif %}"" id=""changelist"">

   78 :       {% block search %}{% search_form cl %}{% endblock %}

   79 :       {% block date_hierarchy %}{% date_hierarchy cl %}{% endblock %}

   80 : 

   81 :       {% block filters %}

   82 :         {% if cl.has_filters %}

   83 :           <div id=""changelist-filter"">

   84 :             <h2>{% trans 'Filter' %}</h2>

   85 :              {% for spec in cl.filter_specs %} {% admin_list_filter cl spec %}{% endfor %}

   86 :           </div>

   87 :         {% endif %}

   88 :       {% endblock %}

   89 : 

   90 :       <form id=""changelist-form"" action="""" method=""post""{% if cl.formset.is_multipart %} enctype=""multipart/form-data""{% endif %}>{% csrf_token %}

   91 :       {% if cl.formset %}

   92 :         <div>{{ cl.formset.management_form }}</div>

   93 :       {% endif %}

   94 : 

   95 :       {% block result_list %}

Traceback:
File ""C:\Users\Liuyang\git\django-kronos\django\core\handlers\base.py"" in get_response
1.                         response = callback(request, _callback_args, *_callback_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\contrib\admin\options.py"" in wrapper
2.                 return self.admin_site.admin_view(view)(_args, *_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\utils\decorators.py"" in _wrapped_view
3.                     response = view_func(request, _args, *_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\views\decorators\cache.py"" in _wrapped_view_func
4.         response = view_func(request, _args, *_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\contrib\admin\sites.py"" in inner
5.             return view(request, _args, *_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\utils\decorators.py"" in _wrapper
6.             return bound_func(_args, *_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\utils\decorators.py"" in _wrapped_view
7.                     response = view_func(request, _args, *_kwargs)
   File ""C:\Users\Liuyang\git\django-kronos\django\utils\decorators.py"" in bound_func
8.                 return func(self, _args2, *_kwargs2)
   File ""C:\Users\Liuyang\git\django-kronos\django\contrib\admin\options.py"" in changelist_view
9.         ], context, context_instance=context_instance)
   File ""C:\Users\Liuyang\git\django-kronos\django\shortcuts__init__.py"" in render_to_response
10.     return HttpResponse(loader.render_to_string(_args, *_kwargs), **httpresponse_kwargs)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\loader.py"" in render_to_string
11.         return t.render(context_instance)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
12.             return self._render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in _render
13.         return self.nodelist.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
14.                 bits.append(self.render_node(node, context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\debug.py"" in render_node
15.             result = node.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\loader_tags.py"" in render
16.         return compiled_parent._render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in _render
17.         return self.nodelist.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
18.                 bits.append(self.render_node(node, context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\debug.py"" in render_node
19.             result = node.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\loader_tags.py"" in render
20.         return compiled_parent._render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in _render
21.         return self.nodelist.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
22.                 bits.append(self.render_node(node, context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\debug.py"" in render_node
23.             result = node.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\loader_tags.py"" in render
24.             result = block.nodelist.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
25.                 bits.append(self.render_node(node, context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\debug.py"" in render_node
26.             result = node.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\loader_tags.py"" in render
27.             result = block.nodelist.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
28.                 bits.append(self.render_node(node, context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\debug.py"" in render_node
29.             result = node.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\defaulttags.py"" in render
30.             return self.nodelist_true.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
31.                 bits.append(self.render_node(node, context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\debug.py"" in render_node
32.             result = node.render(context)
    File ""C:\Users\Liuyang\git\django-kronos\django\template\defaulttags.py"" in render
33.                 nodelist.append(node.render(context))
    File ""C:\Users\Liuyang\git\django-kronos\django\template\base.py"" in render
34.                     dict = func(*args)
    File ""C:\Users\Liuyang\git\django-kronos\django\contrib\admin\templatetags\admin_list.py"" in admin_list_filter
35.     return {'title': spec.title(), 'choices' : list(spec.choices(cl))}
    File ""C:\Users\Liuyang\git\django-kronos\django\contrib\admin\filterspecs.py"" in choices
36.         for val in self.lookup_choices:
    File ""C:\Users\Liuyang\git\django-kronos\django\db\models\query.py"" in _result_iter
37.                 self._fill_cache()
    File ""C:\Users\Liuyang\git\django-kronos\django\db\models\query.py"" in _fill_cache
38.                     self._result_cache.append(self._iter.next())
    File ""C:\Users\Liuyang\git\django-kronos\django\db\models\query.py"" in iterator
39.             for row in self.query.get_compiler(self.db).results_iter():
    File ""C:\Users\Liuyang\git\django-kronos\djangotoolbox\db\basecompiler.py"" in results_iter
40.         self.check_query()
    File ""C:\Users\Liuyang\git\django-kronos\djangotoolbox\db\basecompiler.py"" in check_query
41.             raise DatabaseError('This query is not supported by the database.')

Exception Type: TemplateSyntaxError at /admin/social_auth/usersocialauth/
Exception Value: Caught DatabaseError while rendering: This query is not supported by the database.
",sfdye,NONE,None,closed,2012-06-09T01:25:45Z,15,https://api.github.com/repos/omab/django-social-auth/issues/364/comments,https://github.com/omab/django-social-auth/issues/364,4981756,https://api.github.com/repos/omab/django-social-auth/issues/364,https://api.github.com/repos/omab/django-social-auth,https://api.github.com/users/sfdye,1016390,https://github.com/sfdye,1060073,django-social-auth,https://github.com/omab/django-social-auth,Django social authentication made simple,FALSE,2010-11-07T21:07:55Z,2020-07-01T18:47:42Z,787,2566,Python,2011-08-31T08:01:43Z,2020-06-30T01:30:20Z,151,97,"👨‍💻  Open source enthusiast 
   ☕️ Latte-driven, Python & Django lover"
figure out the bugs in rack-protection and make sure security is OK.,"Also see: http://stackoverflow.com/questions/10102893/sinatra-app-using-omniauth-gets-rackprotectionsessionhijacking-in-ie9
",icco,OWNER,None,closed,2012-06-04T06:42:45Z,0,https://api.github.com/repos/icco/sadnat.com/issues/12/comments,https://github.com/icco/sadnat.com/issues/12,4882952,https://api.github.com/repos/icco/sadnat.com/issues/12,https://api.github.com/repos/icco/sadnat.com,https://api.github.com/users/icco,20201,https://github.com/icco,1145621,sadnat.com,https://github.com/icco/sadnat.com,A dynamic list of why people think Nat is sad.,FALSE,2010-12-07T05:53:57Z,2019-12-08T15:39:06Z,1,3,Ruby,2008-08-10T20:56:08Z,2020-06-30T15:09:58Z,236,352,#shrugs #sre 
Not usable as a node.js module?,"This library builds with npm and is listed in the npm directory, but it can't itself be `require()`'d like a module, and none of its files `export` any methods. Is that by design?
",benbuckman,NONE,enhancement/,closed,2012-06-22T20:04:24Z,24,https://api.github.com/repos/jstat/jstat/issues/54/comments,https://github.com/jstat/jstat/issues/54,5222871,https://api.github.com/repos/jstat/jstat/issues/54,https://api.github.com/repos/jstat/jstat,https://api.github.com/users/benbuckman,354655,https://github.com/benbuckman,1520817,jstat,https://github.com/jstat/jstat,JavaScript Statistical Library,FALSE,2011-03-24T12:57:18Z,2020-06-29T00:16:29Z,224,1450,JavaScript,2010-08-05T02:10:13Z,2020-07-01T13:03:29Z,36,13,Software engineer at Stripe
"Doc issue: Clarify ""depends"" and ""param"" properties in rules","After a good read of the primary docs (http://docs.jquery.com/Plugins/Validation and http://docs.jquery.com/Plugins/Validation/Reference), I didn't find any clear overview of using the depends parameter in the rules collection.
The big challenge here is knowing that when you use ""depends"", you need to use ""param"" to host the parameters. That is unclear and deserves a topic in the docs.

For example:

``` js
$(""#TextBox1"").rules(""add"", {
   range: {
      param : [1, 10],
      depends : ""#CheckBox1""
   }
}
```

It would help to have a topic on one of these pages focused on dependencies. That topic would discuss the syntax issue related to using ""param"" as shown.
",plblum,NONE,Documentation/,closed,2012-06-29T17:50:01Z,2,https://api.github.com/repos/jquery-validation/jquery-validation/issues/451/comments,https://github.com/jquery-validation/jquery-validation/issues/451,5358455,https://api.github.com/repos/jquery-validation/jquery-validation/issues/451,https://api.github.com/repos/jquery-validation/jquery-validation,https://api.github.com/users/plblum,1823645,https://github.com/plblum,648414,jquery-validation,https://github.com/jquery-validation/jquery-validation,jQuery Validation Plugin library sources,FALSE,2010-05-05T13:40:20Z,2020-07-01T02:47:19Z,2808,9838,JavaScript,2012-06-06T15:27:36Z,2017-06-18T18:27:38Z,0,6,
Instructions for using the library in a project in Xcode,"I'm sort of a newbie to Xcode, but it's not obvious how to include this library in your project.  Some other libraries I have been able to drag and drop into the Frameworks section.  This one seems like you have to install it as a subproject.  When I followed these instructions, however, I got errors: http://yannickloriot.com/2011/04/how-to-install-zxing-in-xcode-4/.  Some instructions in the README.md would be great.
Thanks.
",jobrienski,NONE,enhancement/,closed,2012-06-18T01:23:21Z,22,https://api.github.com/repos/ReactiveCocoa/ReactiveCocoa/issues/13/comments,https://github.com/ReactiveCocoa/ReactiveCocoa/issues/13,5115724,https://api.github.com/repos/ReactiveCocoa/ReactiveCocoa/issues/13,https://api.github.com/repos/ReactiveCocoa/ReactiveCocoa,https://api.github.com/users/jobrienski,1852317,https://github.com/jobrienski,3606624,ReactiveCocoa,https://github.com/ReactiveCocoa/ReactiveCocoa,Cocoa framework and Obj-C dynamism bindings for ReactiveSwift.,FALSE,2012-03-02T22:11:24Z,2020-06-29T15:50:17Z,3554,19835,Swift,2012-06-15T00:50:35Z,2020-03-03T23:59:02Z,0,39,
"NSB.Testing: ExpectSend cannot handle Bus.Send(m1, m2, m3)","I just tried NSB.Testing for the first time:

``` csharp
namespace Blah
{
  public class TheHandler : IHandleMessages<Incoming>
  {
    public IBus Bus { get; set; }

    public void Handle(Incoming message)
    {
      var one = Bus.CreateInstance<Ougoing>(m =>
      {
        m.Number = 1;
      });

      var two = Bus.CreateInstance<Ougoing>(m =>
      {
        m.Number = 2;
      });

      // Fails:
      Bus.Send(one, two);

      // Works:
      // Bus.Send(one);
      // Bus.Send(two);
    }
  }

  public class Ougoing
  {
    public int Number { get; set; }
  }

  public class Incoming
  {
  }

  public class When_an_incoming_message_is_received
  {
    It should_send_an_outgoing_message_with__one__ =
      () => Test
              .Handler<TheHandler>()
              .ExpectSend<Ougoing>(m => m.Number == 1)
              .OnMessage<Incoming>();

    It should_send_an_outgoing_message_with__two__ =
      () => Test
              .Handler<TheHandler>()
              .ExpectSend<Ougoing>(m => m.Number == 2)
              .OnMessage<Incoming>();
  }
}
```

It seems as if `ExpectSend` does not handle sending multiple messages as one transport message:

```
ExpectedSendInvocation<Blah.Outgoing> not fulfilled.
Calls made:
SendInvocation<Blah.Outgoing>
```
",agross,NONE,None,closed,2012-06-20T14:06:55Z,2,https://api.github.com/repos/Particular/NServiceBus/issues/489/comments,https://github.com/Particular/NServiceBus/issues/489,5170849,https://api.github.com/repos/Particular/NServiceBus/issues/489,https://api.github.com/repos/Particular/NServiceBus,https://api.github.com/users/agross,16245,https://github.com/agross,1056713,NServiceBus,https://github.com/Particular/NServiceBus,The most popular service bus for .NET,FALSE,2010-11-06T12:54:52Z,2020-07-01T10:54:51Z,620,1659,C#,2008-07-07T08:22:36Z,2020-06-23T09:43:17Z,134,91,"Developer and trainer by day, hobby chef by night. Loves sharp tools like Git and kitchen knives. CTO of @GROSSWEBER."
"#53405 bugfix: current in foreach (by ptrofimov,dmkuznetsov)","#53405 bugfix: current in foreach (by ptrofimov,dmkuznetsov)
",ptrofimov,NONE,None,closed,2012-06-22T16:04:48Z,11,https://api.github.com/repos/php/php-src/issues/113/comments,https://github.com/php/php-src/pull/113,5218304,https://api.github.com/repos/php/php-src/issues/113,https://api.github.com/repos/php/php-src,https://api.github.com/users/ptrofimov,867178,https://github.com/ptrofimov,1903522,php-src,https://github.com/php/php-src,The PHP Interpreter,FALSE,2011-06-16T01:52:25Z,2020-07-02T02:07:20Z,6167,27655,C,2011-06-22T15:24:13Z,2020-06-18T09:11:18Z,48,32,
make iOS bardode scanner plugin work,"Mostly taken from this blog post:

http://stackoverflow.com/questions/10450259/ios-phonegap-1-7-0-barcode-scanning-plugin-issue
",ex-nerd,NONE,None,closed,2012-06-07T04:53:05Z,1,https://api.github.com/repos/phonegap/phonegap-plugins/issues/607/comments,https://github.com/phonegap/phonegap-plugins/pull/607,4943998,https://api.github.com/repos/phonegap/phonegap-plugins/issues/607,https://api.github.com/repos/phonegap/phonegap-plugins,https://api.github.com/users/ex-nerd,154074,https://github.com/ex-nerd,968030,phonegap-plugins,https://github.com/phonegap/phonegap-plugins,(DEPRECATED) Plugins for use with PhoneGap. ,TRUE,2010-10-07T00:12:01Z,2020-06-25T19:31:38Z,3079,3263,Java,2009-11-16T21:48:19Z,2020-07-01T17:20:11Z,26,35,This statement is false.
Auto-enable mobile data network,"Hi, this is a feature request, not a real issue.

Prey should be able to auto-connect to mobile data network upon activation.

Imagine you lost your phone in a place without wifi (happens to me all the time). Chances are that a mobile network is available, since it is almost omnipresent these days.

According to this thread (http://stackoverflow.com/questions/8354530/how-to-enable-data-connection-on-android-2-3) it is possible to programmatically enable/disable mobile network without user intervention on android up to 2.3 (probablly any android version too).

PS: Sorry for not submiting a patch. Right now I'm on a trip with no access to my development environment.
",caruccio,NONE,None,closed,2012-06-30T18:18:18Z,2,https://api.github.com/repos/prey/prey-android-client/issues/17/comments,https://github.com/prey/prey-android-client/issues/17,5369159,https://api.github.com/repos/prey/prey-android-client/issues/17,https://api.github.com/repos/prey/prey-android-client,https://api.github.com/users/caruccio,540936,https://github.com/caruccio,1857560,prey-android-client,https://github.com/prey/prey-android-client,Android client for the Prey anti-theft software.,FALSE,2011-06-07T00:33:05Z,2020-06-30T17:20:40Z,188,406,Java,2010-12-29T22:49:49Z,2020-06-30T21:47:27Z,55,163,"Proud dad, getuper and headbanger."
2.1.0 wip,"Fixes legend margin-bottom spacing bug in WebKit browsers, retains proper spacing for non-webkit browsers.

Tested FF on PC/MAC: no double margins.

Tested IE8 on PC: no double margins.

Tested Safari MAC: correct margins.

Tested Chrome MAC/PC: correct margins.

Credit to: http://stackoverflow.com/questions/6063071/getting-webkit-to-pay-attention-to-legend-margins
",threadhead,NONE,None,closed,2012-06-15T05:43:10Z,1,https://api.github.com/repos/twbs/bootstrap/issues/3853/comments,https://github.com/twbs/bootstrap/pull/3853,5086644,https://api.github.com/repos/twbs/bootstrap/issues/3853,https://api.github.com/repos/twbs/bootstrap,https://api.github.com/users/threadhead,3755,https://github.com/threadhead,2126244,bootstrap,https://github.com/twbs/bootstrap,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",FALSE,2011-07-29T21:19:00Z,2020-07-02T01:57:47Z,69174,142183,JavaScript,2008-03-25T19:21:51Z,2019-12-27T01:07:58Z,8,28,
2 small php change,"Handle requests without callback as bad requests
Avoid using deprecated shortags in php
",adriengibrat,NONE,None,closed,2012-06-07T19:53:16Z,3,https://api.github.com/repos/benvinegar/jquery-jsonpi/issues/4/comments,https://github.com/benvinegar/jquery-jsonpi/pull/4,4957893,https://api.github.com/repos/benvinegar/jquery-jsonpi/issues/4,https://api.github.com/repos/benvinegar/jquery-jsonpi,https://api.github.com/users/adriengibrat,62407,https://github.com/adriengibrat,2956003,jquery-jsonpi,https://github.com/benvinegar/jquery-jsonpi,jQuery plugin that enables the 'jsonpi' dataType parameter for $.ajax.,FALSE,2011-12-11T00:24:56Z,2019-08-13T14:53:59Z,9,109,JavaScript,2009-03-11T14:18:43Z,2020-06-30T15:25:38Z,118,71,"If code is poetry, I'd like to write haiku and prose"
d3.time.format.iso.parse returns null for invalid date,"See http://stackoverflow.com/questions/1353684/detecting-an-invalid-date-date-instance-in-javascript
",bdon,CONTRIBUTOR,None,closed,2012-06-01T03:35:45Z,2,https://api.github.com/repos/d3/d3/issues/662/comments,https://github.com/d3/d3/pull/662,4850393,https://api.github.com/repos/d3/d3/issues/662,https://api.github.com/repos/d3/d3,https://api.github.com/users/bdon,77501,https://github.com/bdon,943149,d3,https://github.com/d3/d3,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:",FALSE,2010-09-27T17:22:42Z,2020-07-02T00:45:57Z,22171,92294,JavaScript,2009-04-24T19:45:49Z,2020-05-30T03:45:07Z,140,29,geometry geography gis cartography openstreetmap graphics databases operating_systems unicode c++ go python algorithms data_structures
improved wait/notify handling,"See http://stackoverflow.com/a/3186336 for an explanation on why to use
notifAll over notify and why the condition for wait should be inside a
loop
",leonard84,NONE,None,closed,2012-06-11T22:33:04Z,9,https://api.github.com/repos/taconaut/pms-mlx/issues/46/comments,https://github.com/taconaut/pms-mlx/pull/46,5014013,https://api.github.com/repos/taconaut/pms-mlx/issues/46,https://api.github.com/repos/taconaut/pms-mlx,https://api.github.com/users/leonard84,1151511,https://github.com/leonard84,2948037,pms-mlx,https://github.com/taconaut/pms-mlx,The goal of this extension is to let the PS3 Media Server do the serving and transcoding jobs as well as it always did and to additionally offer a way to configure what files show up in which folder.,TRUE,2011-12-09T15:14:25Z,2017-09-26T00:12:29Z,3,7,Java,2011-10-25T19:16:13Z,2020-06-29T14:32:25Z,28,37,
