Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
Assetic from within custom twig blocks?,"I suspect this maybe on the roadmap, but figured I'd ask.  See an issue reported on StackOverlfow here:  http://stackoverflow.com/questions/9412609/symfony2-loading-js-files-with-assetic-from-inside-a-custom-form-field-type-wi

It seems as though Assetic can't find the controller when called from within custom blocks, such as when extending Symfony/Bridge/Twig/Resources/views/Form/form_div_layout.html.twig.
",nurikabe,NONE,None,open,2012-03-15T18:51:11Z,0,https://api.github.com/repos/kriswallsmith/assetic/issues/204/comments,https://github.com/kriswallsmith/assetic/issues/204,3671254,https://api.github.com/repos/kriswallsmith/assetic/issues/204,https://api.github.com/repos/kriswallsmith/assetic,https://api.github.com/users/nurikabe,83678,https://github.com/nurikabe,1238771,assetic,https://github.com/kriswallsmith/assetic,Asset Management for PHP,FALSE,2011-01-10T17:47:13Z,2020-06-29T21:05:59Z,584,3807,PHP,2009-05-12T13:53:22Z,2020-06-27T15:59:02Z,57,64,"Web, Mobile, IoT, Crypto"
Add W3C Touch support for mobile browsers,"This library does not currently support the ""touch"" events necessary for it to work on mobile browsers.

Adding support for mobile browsers also introduces extra complexity as the whole text selection interface works much differently than that of a desktop browser: i.e. long tap to select a word, then drag the cursor ends to expand it to your desired selection range.  It may not be possible to achieve the desired parity for mobile browsers as they probably don't fire additional events for that selection expansion activity (boo!).

Start with this touch detection technique leveraged from jQuery Mobile:

``` js
var touchSupported = $.support.touch || ""ontouchend"" in document;
```
",JamesMGreene,OWNER,Enhancement/Mobile: Android/Mobile: iOS/,open,2012-03-31T18:29:30Z,8,https://api.github.com/repos/JamesMGreene/jquery.textSelect/issues/3/comments,https://github.com/JamesMGreene/jquery.textSelect/issues/3,3911834,https://api.github.com/repos/JamesMGreene/jquery.textSelect/issues/3,https://api.github.com/repos/JamesMGreene/jquery.textSelect,https://api.github.com/users/JamesMGreene,417751,https://github.com/JamesMGreene,3182272,jquery.textSelect,https://github.com/JamesMGreene/jquery.textSelect,"jQuery plugin that creates a bindable special event for user text selection: ""textSelect""",FALSE,2012-01-15T05:24:38Z,2015-02-17T20:16:01Z,5,19,JavaScript,2010-09-27T15:15:29Z,2020-07-01T06:25:58Z,237,159,:octocat: Software Engineer :octocat:
Ordering bug in IE hash (found by destroyAll + fetch),"This is due to the way that spine stores objects (in a Hash) and the way that IE ""remembers"" locations of previous keys in hashes.

We solved this issue in our application by setting @records to a new Hash in our application (and this is good enough for us) but this is a larger issue with ordering and hashes.

See http://stackoverflow.com/questions/280713/elements-order-in-a-for-in-loop for some more context.

Sorry for the duplicate bug.. created it on the wrong account.
",hammerdr,NONE,None,open,2012-03-29T14:08:12Z,2,https://api.github.com/repos/spine/spine/issues/243/comments,https://github.com/spine/spine/issues/243,3880058,https://api.github.com/repos/spine/spine/issues/243,https://api.github.com/repos/spine/spine,https://api.github.com/users/hammerdr,75005,https://github.com/hammerdr,1540246,spine,https://github.com/spine/spine,Lightweight MVC library for building JavaScript applications,FALSE,2011-03-29T06:34:32Z,2020-06-30T12:20:53Z,447,3548,JavaScript,2009-04-17T23:52:59Z,2020-06-29T19:47:16Z,80,2,Moved my repositories over to GitLab
add an api to access additional data in many_many tables,"something that allows us to get and set attributes of a many_many relation.
",cebe,MEMBER,feature/,open,2012-03-13T19:59:18Z,1,https://api.github.com/repos/yiiext/activerecord-relation-behavior/issues/11/comments,https://github.com/yiiext/activerecord-relation-behavior/issues/11,3637186,https://api.github.com/repos/yiiext/activerecord-relation-behavior/issues/11,https://api.github.com/repos/yiiext/activerecord-relation-behavior,https://api.github.com/users/cebe,189796,https://github.com/cebe,3702154,activerecord-relation-behavior,https://github.com/yiiext/activerecord-relation-behavior,Inspired by and put together the awesomeness of many yii extensions that aim to improve saving of related records. Comes with 100% test coverage and well structured and clean code so it can savely be used in enterprise production enviroment.,FALSE,2012-03-13T01:35:25Z,2019-07-22T08:28:08Z,28,92,PHP,2010-01-26T00:15:13Z,2020-05-27T14:04:23Z,706,233,PGP: 1DEEEED0
not compiling against newer libavcodec?,"It doesn't appear to be compiling against libavcodec v53.  What version(s) does it compile against?

What I'm getting is 

gcc -I. -I. -I/usr/lib/ruby/1.8/x86_64-linux -I. -DHAVE_LIBAVFORMAT_AVFORMAT_H    -fPIC -fno-strict-aliasing -g -g -O2  -fPIC   -c ffmpeg_avcodec.c
ffmpeg_avcodec.c: In function ‘codec_type_map’:
ffmpeg_avcodec.c:25:23: error: ‘CODEC_TYPE_VIDEO’ undeclared (first use in this function)
...

http://stackoverflow.com/questions/6465120/compiling-tutorial-programs-on-ffmpeg
seems to make me think that references to CODEC_... have changed to AVMEDIA_...
",tkharris,NONE,None,open,2012-03-09T21:50:05Z,1,https://api.github.com/repos/hackerdude/ffmpeg-ruby/issues/2/comments,https://github.com/hackerdude/ffmpeg-ruby/issues/2,3590347,https://api.github.com/repos/hackerdude/ffmpeg-ruby/issues/2,https://api.github.com/repos/hackerdude/ffmpeg-ruby,https://api.github.com/users/tkharris,1089573,https://github.com/tkharris,512000,ffmpeg-ruby,https://github.com/hackerdude/ffmpeg-ruby,Channels.com's Ruby Interface to FFMpeg.,FALSE,2010-02-10T20:56:24Z,2019-05-06T01:17:28Z,6,38,C,2011-09-29T11:00:12Z,2020-02-25T23:35:09Z,0,15,
"AssetFactory::createAsset(array $input, ...); - $input doesn't accept \Assetic\Asset","I got a problem which I extensively explained on StackOverflow (http://stackoverflow.com/questions/9720887/assetic-write-asset).

My problem is that the `AssetFactory::createAsset();` method doesn't accept real Assets as array elements. Only path strings are allowed. But I need the ability to place e.g. StringAsset there.

Is there simply no possibility to combine & minify Assets, dump them via `AssetWriter::writeAsset()` and return the generated file name via `getTargetPath()` or am I considering the wrong classes and methods here?

Thanks in advance!
",krnlde,NONE,None,open,2012-03-15T13:54:29Z,1,https://api.github.com/repos/kriswallsmith/assetic/issues/203/comments,https://github.com/kriswallsmith/assetic/issues/203,3666045,https://api.github.com/repos/kriswallsmith/assetic/issues/203,https://api.github.com/repos/kriswallsmith/assetic,https://api.github.com/users/krnlde,1087002,https://github.com/krnlde,1238771,assetic,https://github.com/kriswallsmith/assetic,Asset Management for PHP,FALSE,2011-01-10T17:47:13Z,2020-06-29T21:05:59Z,584,3807,PHP,2011-09-28T14:00:14Z,2020-06-04T14:21:52Z,40,40,"Loves @nodejs, typescript, react, @knockout, being a rubberduck, short bios"
Choose username before registration,"I know that's not really an issue with the bundle, but I know that you guys know how this bundle works so I thought I could ask you a question.
(Plus I post my problem on stackoverflow http://stackoverflow.com/questions/9469301/fosfacebookbundle-choose-username-before-registration and no one is answering... )

I installed FOSUserBundle and FOSFacebookBundle and it's working fine.

When someone is using facebook signup, I would like the possibility to choose an username before being registred (instead of the facebook id as username)... what I do is that I send a POST parameter to the facebook login route but I can't find the controller where the registration is being processed.

What would be the best practise ? Where should I retrieve the username (the POST param) and set it ?
",pierregoutheraud,NONE,None,open,2012-03-06T18:03:42Z,2,https://api.github.com/repos/FriendsOfSymfony/FOSFacebookBundle/issues/124/comments,https://github.com/FriendsOfSymfony/FOSFacebookBundle/issues/124,3528477,https://api.github.com/repos/FriendsOfSymfony/FOSFacebookBundle/issues/124,https://api.github.com/repos/FriendsOfSymfony/FOSFacebookBundle,https://api.github.com/users/pierregoutheraud,1341781,https://github.com/pierregoutheraud,1268608,FOSFacebookBundle,https://github.com/FriendsOfSymfony/FOSFacebookBundle,NOT MAINTAINED - see https://github.com/hwi/HWIOAuthBundle,TRUE,2011-01-18T21:07:27Z,2020-04-15T07:49:09Z,149,334,PHP,2012-01-18T00:48:36Z,2020-05-21T06:51:04Z,18,33,
Sources should complain Bombus' Code GuideLines,"See [Code GuideLines](https://github.com/evgs/BombusLime/wiki/CodeGuideLines)

to fix: 
- tabs,
- private not-static member fields
- exception handling
",evgs,OWNER,None,open,2012-03-02T12:42:57Z,1,https://api.github.com/repos/evgs/BombusLime/issues/68/comments,https://github.com/evgs/BombusLime/issues/68,3476069,https://api.github.com/repos/evgs/BombusLime/issues/68,https://api.github.com/repos/evgs/BombusLime,https://api.github.com/users/evgs,344798,https://github.com/evgs,3129764,BombusLime,https://github.com/evgs/BombusLime,Xmpp client for Android devices,FALSE,2012-01-08T12:43:14Z,2017-02-07T12:29:40Z,1,15,Java,2010-07-26T18:01:31Z,2020-05-18T12:32:40Z,8,6,
Create code graph demo,"Demo with which you can browse your Java source code in graph form. Initially, it will allow you to browse the Vaadin API only.
",marlonrichert,CONTRIBUTOR,None,open,2012-03-06T13:29:05Z,1,https://api.github.com/repos/vaadin/Graph-Explorer-demo/issues/2/comments,https://github.com/vaadin/Graph-Explorer-demo/issues/2,3524080,https://api.github.com/repos/vaadin/Graph-Explorer-demo/issues/2,https://api.github.com/repos/vaadin/Graph-Explorer-demo,https://api.github.com/users/marlonrichert,644725,https://github.com/marlonrichert,3169427,Graph-Explorer-demo,https://github.com/vaadin/Graph-Explorer-demo,,FALSE,2012-01-13T08:31:10Z,2020-02-08T14:11:07Z,8,6,Java,2011-03-01T13:02:47Z,2020-06-16T13:34:34Z,18,21,
Color wheel not displaying for ICS.,"I'm building it for API 15 (with the targetSDK set to 15 in the manifest).

The color wheel does not display correctly - it is black and white only with no color.

I really hope you can update it cause this is my favourite color picker!

Thanks.
",timothyjc,NONE,None,open,2012-03-18T22:42:44Z,1,https://api.github.com/repos/superdry/SuperdryColorPickerLib/issues/1/comments,https://github.com/superdry/SuperdryColorPickerLib/issues/1,3703135,https://api.github.com/repos/superdry/SuperdryColorPickerLib/issues/1,https://api.github.com/repos/superdry/SuperdryColorPickerLib,https://api.github.com/users/timothyjc,674710,https://github.com/timothyjc,1361534,SuperdryColorPickerLib,https://github.com/superdry/SuperdryColorPickerLib,ColorPicker Library for Android,FALSE,2011-02-13T11:47:15Z,2018-10-03T18:53:00Z,4,11,Java,2011-03-17T08:45:18Z,2020-03-15T22:06:57Z,0,8,
EventMachine 0.12.10 does not work under Windows 7 64-bit/Ruby 1.9.2,"While trying to install this project, EventMachine kept kicking back on me.  A little googling led me to: http://stackoverflow.com/questions/6927907/ruby-problem-installing-eventmachine-under-windows-7

What I did was to change the Gemfile.lock to ""Ruby 1.0.0.beta.4.1"" which seems to have solved the problem as far as the install goes.  I'm still very new to Rails (and GitHub for that matter), so I don't know if this appropriate for a pull request or an issue.
",eightbitdino,NONE,None,open,2012-03-24T18:12:06Z,0,https://api.github.com/repos/codeforamerica/adopt-a-hydrant/issues/2/comments,https://github.com/codeforamerica/adopt-a-hydrant/issues/2,3793547,https://api.github.com/repos/codeforamerica/adopt-a-hydrant/issues/2,https://api.github.com/repos/codeforamerica/adopt-a-hydrant,https://api.github.com/users/eightbitdino,1489828,https://github.com/eightbitdino,1366239,adopt-a-hydrant,https://github.com/codeforamerica/adopt-a-hydrant,"A web application that allows citizens to ""adopt"" civic infrastructure, such as fire hydrants that need to be shoveled out after it snows.",FALSE,2011-02-14T18:28:03Z,2020-06-29T20:00:07Z,239,512,Ruby,2012-03-01T20:18:07Z,2020-03-22T16:57:44Z,1,10,
TypeError at /oauth/request_token/,"Hi, 

In first place thanks for this example.

I'm playing with it an i got an error 500 when the script tries to request the token

localhost 8000
Traceback (most recent call last):
  File ""oauth_client.py"", line 29, in <module>
    raise Exception(""Invalid response %s."" % resp['status'])
Exception: Invalid response 500.

Server logs looks like 

09/Mar/2012 03:43:41] ""GET /oauth/request_token/?oauth_body_hash=2jmj7l5rSw0yVb%2FvlWAYkK%2FYBwk%3D&oauth_nonce=45316354&oauth_timestamp=1331286221&oauth_consumer_key=testkey&oauth_signature_method=HMAC-SHA1&oauth_version=1.0&oauth_signature=1qSb7WAJqLDPNvYK8Ql%2BZJKyrKM%3D HTTP/1.1"" 500 90921

and opening that url in the browser I got

TypeError at /oauth/request_token/
character mapping must return integer, None or unicode
Request Method: GET
Request URL:    http://127.0.0.1:8000/oauth/request_token/?oauth_body_hash=2jmj7l5rSw0yVb%2FvlWAYkK%2FYBwk%3D&oauth_nonce=70655149&oauth_timestamp=1331285442&oauth_consumer_key=testkey&oauth_signature_method=HMAC-SHA1&oauth_version=1.0&oauth_signature=TNxewGWYY1lGVHgs5wycGyPBFEQ%3D
Django Version: 1.3.1
Exception Type: TypeError
Exception Value:  
character mapping must return integer, None or unicode
Exception Location: /usr/lib/python2.7/hmac.py in **init**, line 72
Python Executable:  /home/ctag/workspace_globalsense/django-piston-oauth-example/env/bin/python
Python Version: 2.7.1

Any idea ? 

Thanks in advance!
",igomrod,NONE,None,open,2012-03-09T09:45:55Z,1,https://api.github.com/repos/glogiotatidis/django-piston-oauth-example/issues/1/comments,https://github.com/glogiotatidis/django-piston-oauth-example/issues/1,3580537,https://api.github.com/repos/glogiotatidis/django-piston-oauth-example/issues/1,https://api.github.com/repos/glogiotatidis/django-piston-oauth-example,https://api.github.com/users/igomrod,902703,https://github.com/igomrod,2324260,django-piston-oauth-example,https://github.com/glogiotatidis/django-piston-oauth-example,"Example project with *working* django, piston and oauth",FALSE,2011-09-04T17:53:30Z,2014-04-06T00:17:38Z,4,7,Python,2011-07-08T10:51:49Z,2020-04-10T08:14:26Z,4,25,
Make sure to use microbenchmark tools,"Study and make a report about the available tools.

http://code.google.com/p/caliper/
http://labs.carrotsearch.com/junit-benchmarks.html
...
",hoatle,MEMBER,None,open,2012-03-23T04:39:45Z,2,https://api.github.com/repos/vsplf/vsplf-tools/issues/3/comments,https://github.com/vsplf/vsplf-tools/issues/3,3775252,https://api.github.com/repos/vsplf/vsplf-tools/issues/3,https://api.github.com/repos/vsplf/vsplf-tools,https://api.github.com/users/hoatle,83062,https://github.com/hoatle,3506311,vsplf-tools,https://github.com/vsplf/vsplf-tools,tools related stuff for working with vsplf projects,FALSE,2012-02-21T17:38:51Z,2014-04-29T19:42:11Z,1,2,,2009-05-10T22:34:05Z,2020-06-20T20:34:02Z,105,162,"Co-founder, CEO of Teracy; a DevOps engineer"
VerifyError,"I'm trying Common Crawl w/ Hadoop 0.20.205 and I'm getting the following:

Exception in thread ""main"" java.lang.VerifyError: (class: org/commoncrawl/hadoop/io/JetS3tARCSource, method: configureImpl signature: (Lorg/apache/hadoop/mapred/JobConf;)V) Incompatible argument to function
    at java.lang.Class.forName0(Native Method)
    at java.lang.Class.forName(Class.java:264)
    at org.apache.hadoop.conf.Configuration.getClassByName(Configuration.java:819)
    at org.apache.hadoop.conf.Configuration.getClass(Configuration.java:864)
    at org.apache.hadoop.conf.Configuration.getClass(Configuration.java:890)
    at org.commoncrawl.hadoop.io.ARCInputFormat.configure(ARCInputFormat.java:159)
    at com.digitalpebble.behemoth.io.commoncrawl.CommonCrawlConverterJob.run(CommonCrawlConverterJob.java:54)
    at org.apache.hadoop.util.ToolRunner.run(ToolRunner.java:65)
    at org.apache.hadoop.util.ToolRunner.run(ToolRunner.java:79)
    at com.digitalpebble.behemoth.io.commoncrawl.CommonCrawlConverterJob.main(CommonCrawlConverterJob.java:75)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
    at java.lang.reflect.Method.invoke(Method.java:616)
    at org.apache.hadoop.util.RunJar.main(RunJar.java:156)

I've tried clean builds, etc.  Anyone have any ideas?  AIUI, this error usually comes from version mismatches.  I deleted the jetst 0.6 version in my Hadoop lib directory, but I suspect there is an older version somewhere else in the classpath.  Anyone else seen this?
",gsingers,NONE,None,open,2012-03-31T12:17:44Z,1,https://api.github.com/repos/commoncrawl/commoncrawl/issues/5/comments,https://github.com/commoncrawl/commoncrawl/issues/5,3909933,https://api.github.com/repos/commoncrawl/commoncrawl/issues/5,https://api.github.com/repos/commoncrawl/commoncrawl,https://api.github.com/users/gsingers,399372,https://github.com/gsingers,2775763,commoncrawl,https://github.com/commoncrawl/commoncrawl,Common Crawl support library to access 2008-2012 crawl archives (ARC files),FALSE,2011-11-14T21:53:34Z,2020-06-18T03:08:25Z,88,468,C++,2010-09-14T20:20:20Z,2020-04-05T23:18:19Z,89,15,
